fecha_divulgada,nombre_proyecto,tipo_documento,numero_proyecto,url_proyecto,linea_producto,nombre_empresa,pais,codigo_pais_ifc,industria,categoria_ambiental,departamento,estado,inversion_ifc_gestion_riesgo_millones_usd,inversion_ifc_garantia_millones_usd,inversion_ifc_prestamo_millones_usd,inversion_ifc_capital_millones_usd,total_inversion_ifc_aprobada_junta_millones_usd,codigo_pais_bm
2019-04-12,SPV SistemCobro,Summary of Investment Information (AIP Policy 2012),41526,https://disclosures.ifc.org/project-detail/SII/41526/spv-sistemcobro,Loan,SYSTEMGROUP NPL,Latin America and the Caribbean Region,,Financial Institutions,FI-2,Regional Industry FIG LAC & EUR,Active,0.0,0.0,60.0,0.0,60.0,
2019-03-29,GWFP Mercon 2019,Summary of Investment Information (AIP Policy 2012),42454,https://disclosures.ifc.org/project-detail/SII/42454/gwfp-mercon-2019,Guarantee,MERCON B.V.,Latin America and the Caribbean Region,,Financial Institutions,B,Regional Industry - MAS LAC,Completed,0.0,50.0,150.0,0.0,200.0,
2018-06-28,"RIVERWOOD CAPITAL PARTNERS LATAM, LP",Summary of Investment Information (AIP Policy 2012),41148,https://disclosures.ifc.org/project-detail/SII/41148/riverwood-capital-partners-latam-lp,Equity,"RIVERWOOD CAPITAL PARTNERS LATAM, LP",Latin America and the Caribbean Region,,Funds,FI-2,CDFPE - Disruptive Technologies and Funds/Private Equity Funds,Active,0.0,0.0,0.0,15.0,15.0,
2017-11-13,CIE Auto Mexico,Summary of Investment Information (AIP Policy 2012),40252,https://disclosures.ifc.org/project-detail/SII/40252/cie-auto-mexico,Loan,"CIE AUTOMOTIVE, SA",Latin America and the Caribbean Region,,Manufacturing,B,Regional Industry MAS LAC & EUR,Active,0.0,0.0,75.0,0.0,75.0,
2017-05-22,AMERRA III,Summary of Investment Information (AIP Policy 2012),37250,https://disclosures.ifc.org/project-detail/SII/37250/amerra-iii,Loan,"AMERRA LATIN AMERICA FINANCE ONSHORE, LLC",Latin America and the Caribbean Region,,Agribusiness and Forestry,FI-2,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,100.0,0.0,100.0,
2017-05-16,"NXTP FUND II, LP",Summary of Investment Information (AIP Policy 2012),38626,https://disclosures.ifc.org/project-detail/SII/38626/nxtp-fund-ii-lp,Equity,"NXTP FUND II, LP",Latin America and the Caribbean Region,,Funds,FI-3,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,8.0,8.0,
2017-04-17,Kaszek Ventures Fund III,Summary of Investment Information (AIP Policy 2012),39598,https://disclosures.ifc.org/project-detail/SII/39598/kaszek-ventures-fund-iii,Equity,KASZEK VENTURES III LP,Latin America and the Caribbean Region,,Funds,FI-3,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,15.0,15.0,
2017-01-25,Orazul Energia,Summary of Investment Information (AIP Policy 2012),38489,https://disclosures.ifc.org/project-detail/SII/38489/orazul-energia,Equity,ORAZUL ENERGIA PARTNERS LLC,Latin America and the Caribbean Region,,Infrastructure,A,Regional Industry INF LAC & EUR,Completed,0.0,0.0,0.0,50.0,50.0,
2016-11-15,Jaguar RE Fund I,Summary of Investment Information (AIP Policy 2012),38939,https://disclosures.ifc.org/project-detail/SII/38939/jaguar-re-fund-i,Equity,JAGUAR REAL ESTATE PARTNERS LP,Latin America and the Caribbean Region,,Funds,FI-2,"Gbl Ind, Manufact, Agribus & Services",Active,0.0,0.0,0.0,25.0,25.0,
2016-08-12,SeniorAssist LAC,Summary of Investment Information (AIP Policy 2012),38334,https://disclosures.ifc.org/project-detail/SII/38334/seniorassist-lac,Equity,SENIORITY CHILE SA,Latin America and the Caribbean Region,,Health and Education,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,0.0,10.0,10.0,
2016-06-09,LAAD IV,Summary of Investment Information (AIP Policy 2012),37802,https://disclosures.ifc.org/project-detail/SII/37802/laad-iv,Loan,Latin American Agribusiness Development Corporation,Latin America and the Caribbean Region,,Financial Institutions,FI-2,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,50.0,0.0,50.0,
2016-05-11,Abraaj ALAF II,Summary of Investment Information (AIP Policy 2012),38042,https://disclosures.ifc.org/project-detail/SII/38042/abraaj-alaf-ii,Equity,COLONY LATIN AMERICA FUND II LP,Latin America and the Caribbean Region,,Funds,FI-2,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,20.0,20.0,
2016-04-22,500 Mexico II,Summary of Investment Information (AIP Policy 2012),38263,https://disclosures.ifc.org/project-detail/SII/38263/500-mexico-ii,Equity,500 LUCHADORES II LP,Latin America and the Caribbean Region,,Funds,FI-3,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,30.0,30.0,
2015-10-15,Australis Partners Fund LP,Summary of Investment Information (AIP Policy 2012),37396,https://disclosures.ifc.org/project-detail/SII/37396/australis-partners-fund-lp,Equity,AUSTRALIS PARTNERS FUND LP,Latin America and the Caribbean Region,,Funds,FI-2,CDFPE - Disruptive Technologies and Funds/Private Equity Funds,Active,0.0,0.0,0.0,80.0,80.0,
2015-09-08,BAF Latam Trade Finance Fund,Summary of Investment Information (AIP Policy 2012),36856,https://disclosures.ifc.org/project-detail/SII/36856/baf-latam-trade-finance-fund,Loan,BAF LATAM TRADE FINANCE FUND,Latin America and the Caribbean Region,,Financial Institutions,FI-2,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,70.0,0.0,70.0,
2015-02-23,BTS Towers,Summary of Investment Information (AIP Policy 2012),35932,https://disclosures.ifc.org/project-detail/SII/35932/bts-towers,Equity,BTS Torres B.V.,Latin America and the Caribbean Region,,"Telecommunications, Media, and Technology",B,Regional Industry INF LAC & EUR,Active,0.0,0.0,0.0,12.5,12.5,
2014-12-10,LH LAC II,Summary of Investment Information (AIP Policy 2012),35685,https://disclosures.ifc.org/project-detail/SII/35685/lh-lac-ii,Loan,La Hipotecaria (Holding) Inc,Latin America and the Caribbean Region,,Financial Institutions,FI-3,Regional Industry - FIG LAC,Completed,0.0,0.0,50.73,0.0,50.73,
2014-09-02,"Americas Energy Fund II Clean Energy, L.P.",Summary of Investment Information (AIP Policy 2012),35146,https://disclosures.ifc.org/project-detail/SII/35146/americas-energy-fund-ii-clean-energy-l.p.,Equity,"AMERICAS ENERGY FUND II CLEAN ENERGY, LP",Latin America and the Caribbean Region,,Financial Institutions,FI-1,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,25.0,25.0,
2014-07-17,Grupo ASSA II,Summary of Investment Information (AIP Policy 2012),34426,https://disclosures.ifc.org/project-detail/SII/34426/grupo-assa-ii,Loan,GRUPO ASSA CORP,Latin America and the Caribbean Region,,"Telecommunications, Media, and Technology",C,Regional Industry INF LAC & EUR,Completed,0.0,0.0,8.0,0.0,8.0,
2014-05-15,AMERRA Latin America Finance LLP,Summary of Investment Information (AIP Policy 2012),35170,https://disclosures.ifc.org/project-detail/SII/35170/amerra-latin-america-finance-llp,Loan,AMERRA LATIN AMERICA FINANCE LLC,Latin America and the Caribbean Region,,Agribusiness and Forestry,FI-2,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,10.0,0.0,10.0,
2014-03-12,CCFP Bladex,Summary of Investment Information (AIP Policy 2012),33063,https://disclosures.ifc.org/project-detail/SII/33063/ccfp-bladex,Loan,Banco Latinoamericano de Comercio Exterior S.A.,Latin America and the Caribbean Region,,Financial Institutions,FI-2,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,175.0,0.0,175.0,
2013-10-21,MD Radiation,Summary of Investment Information (AIP Policy 2012),33449,https://disclosures.ifc.org/project-detail/SII/33449/md-radiation,Loan,"Medical Developers, LLC",Latin America and the Caribbean Region,,Health and Education,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,5.0,0.0,5.0,
2013-06-17,Dafiti Latam,Summary of Investment Information (AIP Policy 2012),33609,https://disclosures.ifc.org/project-detail/SII/33609/dafiti-latam,Equity,Dafiti Latam GmbH & Co. Beteiligungs KG,Latin America and the Caribbean Region,,"Tourism, Retail, and Property",B,"Gbl Ind, Manufact, Agribus & Services",Completed,0.0,0.0,0.0,19.6,19.6,
2013-06-06,Seaborn,Summary of Investment Information (AIP Policy 2012),31388,https://disclosures.ifc.org/project-detail/SII/31388/seaborn,Equity,SEABORN NETWORKS GROUP INC,Latin America and the Caribbean Region,,"Telecommunications, Media, and Technology",B,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,0.0,4.0,4.0,
2013-05-03,Safetypay,Summary of Investment Information (AIP Policy 2012),33253,https://disclosures.ifc.org/project-detail/SII/33253/safetypay,Equity,"SAFTPAY, INC.",Latin America and the Caribbean Region,,Financial Institutions,C,"TMT, Venture Capital &amp; Funds",Completed,0.0,0.0,0.0,7.0,7.0,
2013-04-10,Santillana,Summary of Investment Information (AIP Policy 2012),32548,https://disclosures.ifc.org/project-detail/SII/32548/santillana,Loan,GRUPO SANTILLANA EDUCACION GLOBAL SL.,Latin America and the Caribbean Region,,Health and Education,C,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,32.51,0.0,32.51,
2012-10-31,Amerra Fund,Summary of Investment Information (AIP Policy 2012),31891,https://disclosures.ifc.org/project-detail/SII/31891/amerra-fund,Loan,AMERRA LATIN AMERICA FINANCE LLC,Latin America and the Caribbean Region,,Agribusiness and Forestry,FI-2,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,50.0,0.0,50.0,
2012-04-11,Real LRIF,Summary of Investment Information (AIP Policy 2012),31458,https://disclosures.ifc.org/project-detail/SII/31458/real-lrif,Equity,LATIN RENEWABLES INFRASTRUCTURE FUND LP,Latin America and the Caribbean Region,,Financial Institutions,FI-1,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,15.0,15.0,
2013-02-15,Viamericas,Summary of Proposed Investment (Disclosure Policy 2006),31310,https://disclosures.ifc.org/project-detail/SPI/31310/viamericas,Equity,Viamericas Corporation,Latin America and the Caribbean Region,,Financial Institutions,C,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,6.0,6.0,
2011-11-04,Belcorp,Summary of Proposed Investment (Disclosure Policy 2006),29549,https://disclosures.ifc.org/project-detail/SPI/29549/belcorp,Loan,Belcorp Peru S.A.C.,Latin America and the Caribbean Region,,Health and Education,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,50.0,0.0,50.0,
2011-10-14,Sura Holding EQ,Summary of Proposed Investment (Disclosure Policy 2006),31324,https://disclosures.ifc.org/project-detail/SPI/31324/sura-holding-eq,Equity,SURA ASSET MANAGEMENT ESPANA S.L.,Latin America and the Caribbean Region,,Financial Institutions,C,Regional Industry FIG LAC & EUR,Completed,0.0,0.0,0.0,125.0,125.0,
2011-10-21,DelawareGroup,Summary of Proposed Investment (Disclosure Policy 2006),31089,https://disclosures.ifc.org/project-detail/SPI/31089/delawaregroup,Loan,DELAWARE CONSULTORIA SL,Latin America and the Caribbean Region,,"Telecommunications, Media, and Technology",C,Regional Industry INF LAC & EUR,Completed,0.0,0.0,7.06,2.35,9.42,
2011-05-18,Emergia LAC,Summary of Proposed Investment (Disclosure Policy 2006),29577,https://disclosures.ifc.org/project-detail/SPI/29577/emergia-lac,Loan,EMERGIA CONTACT CENTER SL,Latin America and the Caribbean Region,,"Telecommunications, Media, and Technology",C,Gbl Infrastructure & Natural Resources,Completed,0.0,0.0,10.08,0.0,10.08,
2010-05-27,Ecom Coffee Central America,Summary of Proposed Investment (Disclosure Policy 2006),29005,https://disclosures.ifc.org/project-detail/SPI/29005/ecom-coffee-central-america,Loan,ECOM Agroindustrial Corp. Limited,Latin America and the Caribbean Region,,Infrastructure,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,24.0,0.0,24.0,
2010-04-19,Kordsa Global-multi country,Summary of Proposed Investment (Disclosure Policy 2006),28774,https://disclosures.ifc.org/project-detail/SPI/28774/kordsa-global-multi-country,Loan,Kordsa Brasil S/A.,Latin America and the Caribbean Region,,Manufacturing,B,Regional Industry MAS LAC & EUR,Completed,0.0,0.0,40.0,0.0,40.0,
2010-04-20,YellowPepper,Summary of Proposed Investment (Disclosure Policy 2006),29341,https://disclosures.ifc.org/project-detail/SPI/29341/yellowpepper,Equity,YELLOWPEPPER HOLDING CORPORATION,Latin America and the Caribbean Region,,Financial Institutions,C,"TMT, Venture Capital &amp; Funds",Completed,0.0,0.0,0.0,4.0,4.0,
2010-04-16,Project Name Pending,Summary of Proposed Investment (Disclosure Policy 2006),29400,https://disclosures.ifc.org/project-detail/SPI/29400/project-name-pending,Equity,Company Name Pending,Latin America and the Caribbean Region,,Infrastructure,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,20.0,20.0,
2009-11-20,"QBE del Istmo Reinsurance Company, Inc.",Summary of Proposed Investment (Disclosure Policy 2006),26880,https://disclosures.ifc.org/project-detail/SPI/26880/qbe-del-istmo-reinsurance-company-inc.,Equity,ISTMO COMPANIA DE REASEGUROS INC,Latin America and the Caribbean Region,,Financial Institutions,C,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,19.0,19.0,
2009-05-14,"Ignia Fund I, LP",Summary of Proposed Investment (Disclosure Policy 2006),27669,https://disclosures.ifc.org/project-detail/SPI/27669/ignia-fund-i-lp,Equity,IGNIA FUND I LP,Latin America and the Caribbean Region,,Financial Institutions,FI,"TMT, Venture Capital &amp; Funds",Completed,0.0,0.0,0.0,10.0,10.0,
2009-05-08,DineroMail - EQ,Summary of Proposed Investment (Disclosure Policy 2006),27406,https://disclosures.ifc.org/project-detail/SPI/27406/dineromail---eq,Equity,DINEROMAIL INC.,Latin America and the Caribbean Region,,Financial Institutions,C,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,5.0,5.0,
2009-01-08,LAAD expansion,Summary of Proposed Investment (Disclosure Policy 2006),27365,https://disclosures.ifc.org/project-detail/SPI/27365/laad-expansion,Loan,Latin American Agribusiness Development Corporation,Latin America and the Caribbean Region,,Financial Institutions,FI-2,"Gbl Ind, Manufact, Agribus &amp; Services",Active,0.0,0.0,16.5,3.5,20.0,
2008-08-27,La Hipotecaria Latin America,Summary of Proposed Investment (Disclosure Policy 2006),26519,https://disclosures.ifc.org/project-detail/SPI/26519/la-hipotecaria-latin-america,Loan,La Hipotecaria (Holding) Inc,Latin America and the Caribbean Region,,Financial Institutions,C,"Global Industry, Financial Markets",Completed,0.0,0.0,25.0,3.5,28.5,
2008-10-06,Investment in IFC's SF Initiative,Summary of Proposed Investment (Disclosure Policy 2006),27712,https://disclosures.ifc.org/project-detail/SPI/27712/investment-in-ifc's-sf-initiative,Equity,"IFC AFRICAN, LATIN AMERICAN AND CARIBBEAN FUND, LP",Latin America and the Caribbean Region,,Financial Institutions,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,200.0,200.0,
2007-12-28,CIFI,Summary of Proposed Investment (Disclosure Policy 2006),26031,https://disclosures.ifc.org/project-detail/SPI/26031/cifi,Loan,CORPORACION INTERAMERICANA PARA EL FINANCIAMIENTO DE INFRAESTRUCTURA SA,Latin America and the Caribbean Region,,Financial Institutions,FI,Regional Industry FIG LAC & EUR,Active,0.0,0.0,20.0,10.0,30.0,
2007-11-02,Aureos Latin America Fund L.P.,Summary of Proposed Investment (Disclosure Policy 2006),26255,https://disclosures.ifc.org/project-detail/SPI/26255/aureos-latin-america-fund-l.p.,Equity,COLONY LATIN AMERICA FUND I-A LP,Latin America and the Caribbean Region,,Financial Institutions,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,20.0,20.0,
2007-06-06,Latin American Challenge Investment Fund II,Summary of Proposed Investment (Disclosure Policy 2006),25727,https://disclosures.ifc.org/project-detail/SPI/25727/latin-american-challenge-investment-fund-ii,Guarantee,Latin American Challenge Investment Fund II,Latin America and the Caribbean Region,,Financial Institutions,FI,Regional Industry FIG LAC & EUR,Pending Signing,0.0,35.13,0.0,2.5,37.63,
2007-02-20,DLJ South American Partners LP,Summary of Proposed Investment (Disclosure Policy 2006),25793,https://disclosures.ifc.org/project-detail/SPI/25793/dlj-south-american-partners-lp,Equity,DLJ SOUTH AMERICAN PARTNERS LP,Latin America and the Caribbean Region,,Financial Institutions,FI,"Disruptive Tech, Service & Funds",Completed,0.0,0.0,0.0,20.0,20.0,
2006-08-17,ParaLife,Summary of Proposed Investment (Disclosure Policy 2006),25248,https://disclosures.ifc.org/project-detail/SPI/25248/paralife,Equity,Paralife Holdings Ltd.,Latin America and the Caribbean Region,,Financial Institutions,C,Regional Industry FIG LAC & EUR,Completed,0.0,0.0,0.0,3.0,3.0,
2006-05-23,ECOM Agroindustrial Corp,Summary of Proposed Investment (Disclosure Policy 2006),24433,https://disclosures.ifc.org/project-detail/SPI/24433/ecom-agroindustrial-corp,Loan,ECOM Agroindustrial Corp. Limited,Latin America and the Caribbean Region,,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,25.0,0.0,25.0,
2006-02-13,Latin American Agribusiness Development Corporation S.A.,Summary of Proposed Investment (Disclosure Policy 2006),24882,https://disclosures.ifc.org/project-detail/SPI/24882/latin-american-agribusiness-development-corporation-s.a.,Loan,Latin American Agribusiness Development Corporation,Latin America and the Caribbean Region,,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,30.0,0.0,30.0,
2005-12-21,Geopark,Summary of Proposed Investment (Disclosure Policy 2006),24689,https://disclosures.ifc.org/project-detail/SPI/24689/geopark,Loan,GEOPARK ARGENTINA LIMITED,Latin America and the Caribbean Region,,"Oil, Gas, and Mining",B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,0.0,20.0,10.0,30.0,
2005-05-05,Solidus S.A.,Summary of Proposed Investment (Disclosure Policy 2006),21282,https://disclosures.ifc.org/project-detail/SPI/21282/solidus-s.a.,Equity,Solidus Investments Fund SA,Latin America and the Caribbean Region,,Financial Institutions,FI,"Global Industry, Financial Markets",Completed,0.0,0.0,0.0,3.0,3.0,
2005-03-29,Advent  Latin America Private Equity Fund III L.P.,Summary of Proposed Investment (Disclosure Policy 2006),24222,https://disclosures.ifc.org/project-detail/SPI/24222/advent--latin-america-private-equity-fund-iii-l.p.,Equity,ADVENT LATIN AMERICAN PRIVATE EQUITY FUND III-E LIMITED PARTNERSHIP,Latin America and the Caribbean Region,,other,FI,"Disruptive Tech, Service & Funds",Active,0.0,0.0,0.0,20.0,20.0,
2005-02-04,AgCert International Limited,Summary of Proposed Investment (Disclosure Policy 2006),23932,https://disclosures.ifc.org/project-detail/SPI/23932/agcert-international-limited,Equity,"AgCert International, plc",Latin America and the Caribbean Region,,Agribusiness and Forestry,B,"Gbl Ind, Manufact, Agribus &amp; Services",Completed,0.0,0.0,0.0,15.0,15.0,
2004-12-03,Basic Energy,Summary of Proposed Investment (Disclosure Policy 2006),20384,https://disclosures.ifc.org/project-detail/SPI/20384/basic-energy,Guarantee,"Consorcio Energetico Punta Cana Macao, S.A.",Latin America and the Caribbean Region,,Infrastructure,B,Gbl Infrastructure &amp; Natural Resources,Completed,0.0,15.0,10.0,0.0,25.0,
2004-11-12,"Paladin Realty Latin America Investors II, L.P.",Summary of Proposed Investment (Disclosure Policy 2006),22890,https://disclosures.ifc.org/project-detail/SPI/22890/paladin-realty-latin-america-investors-ii-l.p.,Equity,"PALADIN REALTY LATIN AMERICA INVESTORS II, LP",Latin America and the Caribbean Region,,"Tourism, Retail, and Property",FI,Regional Industry MAS LAC & EUR,Active,0.0,0.0,0.0,15.0,15.0,
